日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票代码,股票名称
2025-05-21,37.03,35.71,37.03,35.29,15669.0,56121292.0,4.78,-1.92,-0.7,4.57,300949,奥雅股份
2025-05-22,35.71,35.35,35.96,34.94,9906.0,35022849.0,2.86,-1.01,-0.36,2.89,300949,奥雅股份
2025-05-23,35.17,34.31,35.41,34.31,9209.0,32089288.0,3.11,-2.94,-1.04,2.68,300949,奥雅股份
2025-05-26,34.31,36.73,37.0,34.31,25364.0,91172734.0,7.84,7.05,2.42,7.39,300949,奥雅股份
2025-05-27,36.97,37.97,38.5,36.41,27922.0,104479912.0,5.69,3.38,1.24,8.14,300949,奥雅股份
2025-05-28,37.6,37.32,37.96,36.7,14379.0,53613564.0,3.32,-1.71,-0.65,4.19,300949,奥雅股份
2025-05-29,37.55,38.08,38.09,36.99,14009.0,52902721.0,2.95,2.04,0.76,4.08,300949,奥雅股份
2025-05-30,37.95,37.8,38.82,37.3,11213.0,42430200.0,3.99,-0.74,-0.28,3.27,300949,奥雅股份
2025-06-03,37.78,38.9,39.38,37.15,18387.0,70493302.0,5.9,2.91,1.1,5.36,300949,奥雅股份
2025-06-04,39.55,46.68,46.68,39.55,57715.0,256522826.0,18.33,20.0,7.78,16.83,300949,奥雅股份
2025-06-05,46.68,42.89,46.7,42.3,80697.0,351303275.0,9.43,-8.12,-3.79,23.53,300949,奥雅股份
2025-06-06,42.44,40.82,42.67,39.88,52969.0,216409711.0,6.51,-4.83,-2.07,15.44,300949,奥雅股份
2025-06-09,41.41,42.71,42.86,40.8,58915.0,246777702.0,5.05,4.63,1.89,17.18,300949,奥雅股份
2025-06-10,41.72,40.83,41.72,39.56,50256.0,202900196.0,5.06,-4.4,-1.88,14.65,300949,奥雅股份
2025-06-11,42.5,44.0,48.5,41.5,73202.0,325883852.0,17.14,7.76,3.17,21.34,300949,奥雅股份
2025-06-12,46.03,52.8,52.8,46.03,59539.0,302751182.6,15.39,20.0,8.8,17.36,300949,奥雅股份
