日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票代码,股票名称
2025-05-27,22.21,22.03,22.43,21.85,17602.0,38810080.0,2.6,-1.34,-0.3,1.22,300521,爱司凯
2025-05-28,22.88,21.88,22.91,21.66,21924.0,48111248.0,5.67,-0.68,-0.15,1.52,300521,爱司凯
2025-05-29,21.87,21.98,22.59,21.74,31556.0,69980062.0,3.88,0.46,0.1,2.19,300521,爱司凯
2025-05-30,22.44,22.09,23.11,21.52,46144.0,103034015.0,7.23,0.5,0.11,3.2,300521,爱司凯
2025-06-03,22.0,22.34,22.99,21.8,39725.0,89112773.0,5.39,1.13,0.25,2.76,300521,爱司凯
2025-06-04,22.25,22.18,22.49,22.13,19156.0,42596302.0,1.61,-0.72,-0.16,1.33,300521,爱司凯
2025-06-05,22.28,21.83,22.28,21.8,27200.0,59733673.0,2.16,-1.58,-0.35,1.89,300521,爱司凯
2025-06-06,21.91,21.58,21.94,21.39,21934.0,47393333.0,2.52,-1.15,-0.25,1.52,300521,爱司凯
2025-06-09,21.6,21.46,21.8,21.4,28681.0,61790764.0,1.85,-0.56,-0.12,1.99,300521,爱司凯
2025-06-10,21.59,21.02,21.59,20.75,31317.0,66264478.0,3.91,-2.05,-0.44,2.17,300521,爱司凯
2025-06-11,21.0,21.2,21.47,20.95,22479.0,47634225.0,2.47,0.86,0.18,1.56,300521,爱司凯
2025-06-12,21.28,25.44,25.44,20.98,220358.0,531533858.28,21.04,20.0,4.24,15.3,300521,爱司凯
