日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票代码,股票名称
2025-05-27,6.2,6.49,6.55,6.2,313126.0,201271727.0,5.65,4.68,0.29,14.18,300640,德艺文创
2025-05-28,6.5,6.47,6.53,6.25,269888.0,172181016.0,4.31,-0.31,-0.02,12.23,300640,德艺文创
2025-05-29,6.38,6.42,6.55,6.32,183944.0,118241908.0,3.55,-0.77,-0.05,8.33,300640,德艺文创
2025-05-30,6.38,6.23,6.42,6.15,155358.0,97272457.0,4.21,-2.96,-0.19,7.04,300640,德艺文创
2025-06-03,6.23,6.58,6.63,6.23,296737.0,193187267.0,6.42,5.62,0.35,13.44,300640,德艺文创
2025-06-04,6.6,6.89,7.36,6.53,519086.0,355903125.0,12.61,4.71,0.31,23.51,300640,德艺文创
2025-06-05,6.9,6.76,7.06,6.69,351383.0,240601636.0,5.37,-1.89,-0.13,15.92,300640,德艺文创
2025-06-06,6.77,6.62,6.8,6.51,226818.0,149371645.0,4.29,-2.07,-0.14,10.27,300640,德艺文创
2025-06-09,6.69,6.89,7.01,6.61,278399.0,189706153.0,6.04,4.08,0.27,12.61,300640,德艺文创
2025-06-10,6.88,6.77,6.92,6.62,235635.0,159580913.0,4.35,-1.74,-0.12,10.67,300640,德艺文创
2025-06-11,6.83,7.1,7.3,6.83,468102.0,331995603.0,6.94,4.87,0.33,21.21,300640,德艺文创
2025-06-12,7.11,8.52,8.52,7.03,651528.0,529513932.68,20.99,20.0,1.42,29.51,300640,德艺文创
